epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
27,2020-07-03,60,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
27,2020-07-03,67,MA,Amarante do Maranhão,2100600,city,496,1197.05563,29,11,0,0.0222,41435,False,False
27,2020-07-03,76,MA,Anajatuba,2100709,city,219,817.07272,2,6,0,0.0274,26803,False,False
27,2020-07-03,62,MA,Anapurus,2100808,city,516,3279.93898,0,4,0,0.0078,15732,False,False
27,2020-07-03,64,MA,Apicum-Açu,2100832,city,196,1136.9569,0,2,0,0.0102,17239,False,False
27,2020-07-03,66,MA,Araguanã,2100873,city,406,2631.92013,5,2,0,0.0049,15426,False,False
27,2020-07-03,57,MA,Araioses,2100907,city,415,893.62618,18,5,0,0.012,46440,False,False
27,2020-07-03,58,MA,Arame,2100956,city,151,461.75958,0,4,0,0.0265,32701,False,False
27,2020-07-03,77,MA,Arari,2101004,city,152,509.24685,1,4,0,0.0263,29848,False,False
27,2020-07-03,65,MA,Axixá,2101103,city,61,502.88541,1,2,0,0.0328,12130,False,False
27,2020-07-03,79,MA,Bacabal,2101202,city,1924,1833.2714,96,18,0,0.0094,104949,False,False
27,2020-07-03,79,MA,Bacabeira,2101251,city,123,721.19613,0,1,0,0.0081,17055,False,False
27,2020-07-03,53,MA,Bacuri,2101301,city,344,1851.2539,0,2,0,0.0058,18582,False,False
27,2020-07-03,51,MA,Bacurituba,2101350,city,18,318.92275,0,0,0,0.0,5644,False,False
27,2020-07-03,75,MA,Balsas,2101400,city,1091,1149.7887,80,9,0,0.0082,94887,False,False
27,2020-07-03,57,MA,Barão de Grajaú,2101509,city,13,69.07545,0,0,0,0.0,18820,False,False
27,2020-07-03,61,MA,Barra do Corda,2101608,city,1651,1871.62744,170,15,0,0.0091,88212,False,False
27,2020-07-03,78,MA,Barreirinhas,2101707,city,322,514.96929,3,17,0,0.0528,62528,False,False
27,2020-07-03,57,MA,Belágua,2101731,city,158,2115.41036,0,1,0,0.0063,7469,False,False
27,2020-07-03,65,MA,Bela Vista do Maranhão,2101772,city,107,954.59006,3,2,0,0.0187,11209,False,False
27,2020-07-03,43,MA,Benedito Leite,2101806,city,20,355.11364,0,0,0,0.0,5632,False,False
27,2020-07-03,65,MA,Bequimão,2101905,city,170,798.87218,3,9,0,0.0529,21280,False,False
27,2020-07-03,51,MA,Bernardo do Mearim,2101939,city,48,794.30746,2,2,0,0.0417,6043,False,False
27,2020-07-03,57,MA,Boa Vista do Gurupi,2101970,city,12,129.21288,0,2,0,0.1667,9287,False,False
27,2020-07-03,68,MA,Bom Jardim,2102002,city,524,1258.70766,2,6,0,0.0115,41630,False,False
27,2020-07-03,59,MA,Bom Jesus das Selvas,2102036,city,690,2027.74186,41,3,1,0.0043,34028,False,False
27,2020-07-03,64,MA,Bom Lugar,2102077,city,140,859.21198,17,0,0,0.0,16294,False,False
27,2020-07-03,69,MA,Brejo,2102101,city,364,1000.08242,23,11,0,0.0302,36397,False,False
27,2020-07-03,47,MA,Brejo de Areia,2102150,city,83,903.3522,0,0,0,0.0,9188,False,False
27,2020-07-03,62,MA,Buriti,2102200,city,240,836.87844,2,0,0,0.0,28678,False,False
27,2020-07-03,56,MA,Buriti Bravo,2102309,city,28,117.23329,0,0,0,0.0,23884,False,False
27,2020-07-03,69,MA,Buriticupu,2102325,city,1112,1536.80312,17,4,0,0.0036,72358,False,False
27,2020-07-03,63,MA,Buritirana,2102358,city,208,1348.02333,0,5,0,0.024,15430,False,False
27,2020-07-03,85,MA,Cachoeira Grande,2102374,city,70,742.23306,4,3,0,0.0429,9431,False,False
27,2020-07-03,89,MA,Cajapió,2102408,city,5,44.73472,0,2,0,0.4,11177,False,False
27,2020-07-03,62,MA,Cajari,2102507,city,119,614.06677,0,1,0,0.0084,19379,False,False
27,2020-07-03,52,MA,Campestre do Maranhão,2102556,city,170,1182.69097,0,1,0,0.0059,14374,False,False
27,2020-07-03,61,MA,Cândido Mendes,2102606,city,24,118.94142,0,4,0,0.1667,20178,False,False
27,2020-07-03,85,MA,Cantanhede,2102705,city,329,1495.7945,12,1,0,0.003,21995,False,False
27,2020-07-03,57,MA,Capinzal do Norte,2102754,city,245,2240.71703,0,0,0,0.0,10934,False,False
27,2020-07-03,49,MA,Carolina,2102804,city,149,612.61409,3,0,0,0.0,24322,False,False
27,2020-07-03,61,MA,Carutapera,2102903,city,242,1016.50775,0,15,0,0.062,23807,False,False
27,2020-07-03,83,MA,Caxias,2103000,city,1809,1097.16157,1,22,0,0.0122,164880,False,False
27,2020-07-03,55,MA,Cedral,2103109,city,71,665.10539,0,0,0,0.0,10675,False,False
27,2020-07-03,52,MA,Central do Maranhão,2103125,city,16,184.48057,0,1,0,0.0625,8673,False,False
27,2020-07-03,57,MA,Centro do Guilherme,2103158,city,51,378.95675,0,1,0,0.0196,13458,False,False
27,2020-07-03,69,MA,Centro Novo do Maranhão,2103174,city,287,1327.35177,3,5,0,0.0174,21622,False,False
27,2020-07-03,85,MA,Chapadinha,2103208,city,1844,2314.40226,28,25,0,0.0136,79675,False,False
27,2020-07-03,55,MA,Cidelândia,2103257,city,217,1476.4918,5,0,0,0.0,14697,False,False
27,2020-07-03,72,MA,Codó,2103307,city,1775,1444.7456,0,13,0,0.0073,122859,False,False
27,2020-07-03,67,MA,Coelho Neto,2103406,city,1110,2245.37271,19,21,0,0.0189,49435,False,False
27,2020-07-03,87,MA,Colinas,2103505,city,536,1301.66594,23,9,0,0.0168,41178,False,False
27,2020-07-03,68,MA,Conceição do Lago-Açu,2103554,city,135,831.43438,1,2,0,0.0148,16237,False,False
27,2020-07-03,63,MA,Coroatá,2103604,city,533,816.28277,37,4,0,0.0075,65296,False,False
27,2020-07-03,77,MA,Cururupu,2103703,city,258,789.11148,0,5,0,0.0194,32695,False,False
27,2020-07-03,80,MA,Davinópolis,2103752,city,196,1518.43818,1,6,0,0.0306,12908,False,False
27,2020-07-03,71,MA,Dom Pedro,2103802,city,46,197.00214,0,1,0,0.0217,23350,False,False
27,2020-07-03,64,MA,Duque Bacelar,2103901,city,207,1823.94925,15,3,0,0.0145,11349,False,False
27,2020-07-03,65,MA,Esperantinópolis,2104008,city,529,3068.2675,0,8,1,0.0151,17241,False,False
27,2020-07-03,69,MA,Estreito,2104057,city,640,1525.77123,17,7,0,0.0109,41946,False,False
27,2020-07-03,51,MA,Feira Nova do Maranhão,2104073,city,26,305.73848,2,1,0,0.0385,8504,False,False
27,2020-07-03,58,MA,Fernando Falcão,2104081,city,404,3899.6139,3,0,0,0.0,10360,False,False
27,2020-07-03,52,MA,Formosa da Serra Negra,2104099,city,79,413.85091,7,1,0,0.0127,19089,False,False
27,2020-07-03,61,MA,Fortaleza dos Nogueiras,2104107,city,50,395.85148,5,0,0,0.0,12631,False,False
27,2020-07-03,54,MA,Fortuna,2104206,city,143,919.49588,7,0,0,0.0,15552,False,False
27,2020-07-03,53,MA,Godofredo Viana,2104305,city,58,490.73526,0,2,0,0.0345,11819,False,False
27,2020-07-03,54,MA,Gonçalves Dias,2104404,city,75,418.20007,0,1,0,0.0133,17934,False,False
27,2020-07-03,54,MA,Governador Archer,2104503,city,182,1678.96679,2,0,0,0.0,10840,False,False
27,2020-07-03,70,MA,Governador Edison Lobão,2104552,city,173,945.56187,0,4,0,0.0231,18296,False,False
27,2020-07-03,52,MA,Governador Eugênio Barros,2104602,city,121,719.0397,0,0,0,0.0,16828,False,False
27,2020-07-03,42,MA,Governador Luiz Rocha,2104628,city,27,345.84347,3,0,0,0.0,7807,False,False
27,2020-07-03,66,MA,Governador Newton Bello,2104651,city,300,2946.95481,17,3,0,0.01,10180,False,False
27,2020-07-03,81,MA,Governador Nunes Freire,2104677,city,580,2267.66235,0,1,0,0.0017,25577,False,False
27,2020-07-03,50,MA,Graça Aranha,2104701,city,87,1389.33248,0,1,0,0.0115,6262,False,False
27,2020-07-03,62,MA,Grajaú,2104800,city,1070,1538.97047,46,17,3,0.0159,69527,False,False
27,2020-07-03,65,MA,Guimarães,2104909,city,133,1105.56941,0,4,0,0.0301,12030,False,False
27,2020-07-03,66,MA,Humberto de Campos,2105005,city,190,661.629,10,3,0,0.0158,28717,False,False
27,2020-07-03,87,MA,Icatu,2105104,city,156,575.36975,6,5,0,0.0321,27113,False,False
27,2020-07-03,63,MA,Igarapé do Meio,2105153,city,150,1058.05177,5,4,0,0.0267,14177,False,False
27,2020-07-03,48,MA,Igarapé Grande,2105203,city,587,5185.51237,4,4,0,0.0068,11320,False,False
27,2020-07-03,94,MA,Imperatriz,2105302,city,4183,1617.04332,30,208,3,0.0497,258682,False,False
27,2020-07-03,49,MA,Itaipava do Grajaú,2105351,city,100,622.78134,2,0,0,0.0,16057,False,False
27,2020-07-03,79,MA,Itapecuru Mirim,2105401,city,464,680.32198,7,3,0,0.0065,68203,False,False
27,2020-07-03,62,MA,Itinga do Maranhão,2105427,city,404,1553.84615,1,9,0,0.0223,26000,False,False
27,2020-07-03,45,MA,Jatobá,2105450,city,29,285.62986,0,0,0,0.0,10153,False,False
27,2020-07-03,50,MA,Jenipapo dos Vieiras,2105476,city,136,823.49379,0,2,0,0.0147,16515,False,False
27,2020-07-03,61,MA,João Lisboa,2105500,city,202,854.77319,1,5,0,0.0248,23632,False,False
27,2020-07-03,60,MA,Joselândia,2105609,city,267,1651.41019,4,0,0,0.0,16168,False,False
27,2020-07-03,77,MA,Junco do Maranhão,2105658,city,97,2826.34033,0,0,0,0.0,3432,False,False
27,2020-07-03,41,MA,Lagoa do Mato,2105922,city,0,,0,0,0,0.0,11250,False,False
27,2020-07-03,49,MA,Lagoa Grande do Maranhão,2105963,city,88,772.33632,0,0,0,0.0,11394,False,False
27,2020-07-03,72,MA,Lago da Pedra,2105708,city,871,1732.7816,16,37,1,0.0425,50266,False,False
27,2020-07-03,48,MA,Lago do Junco,2105807,city,95,876.38376,9,1,0,0.0105,10840,False,False
27,2020-07-03,60,MA,Lago dos Rodrigues,2105948,city,161,1814.49341,0,2,0,0.0124,8873,False,False
27,2020-07-03,50,MA,Lago Verde,2105906,city,279,1716.1838,3,1,0,0.0036,16257,False,False
27,2020-07-03,56,MA,Lajeado Novo,2105989,city,33,437.08609,0,0,0,0.0,7550,False,False
27,2020-07-03,66,MA,Lima Campos,2106003,city,429,3607.16388,0,3,0,0.007,11893,False,False
27,2020-07-03,41,MA,Loreto,2106102,city,11,90.48285,0,0,0,0.0,12157,False,False
27,2020-07-03,60,MA,Luís Domingues,2106201,city,43,618.61603,0,1,0,0.0233,6951,False,False
27,2020-07-03,68,MA,Magalhães de Almeida,2106300,city,94,474.12489,0,4,0,0.0426,19826,False,False
27,2020-07-03,64,MA,Maracaçumé,2106326,city,383,1790.13788,3,1,0,0.0026,21395,False,False
27,2020-07-03,41,MA,Marajá do Sena,2106359,city,114,1463.03901,1,2,0,0.0175,7792,False,False
27,2020-07-03,57,MA,Maranhãozinho,2106375,city,282,1733.7842,1,3,0,0.0106,16265,False,False
27,2020-07-03,71,MA,Mata Roma,2106409,city,294,1746.98437,7,5,0,0.017,16829,False,False
27,2020-07-03,77,MA,Matinha,2106508,city,203,868.635,0,1,0,0.0049,23370,False,False
27,2020-07-03,42,MA,Matões,2106607,city,110,325.61719,10,1,0,0.0091,33782,False,False
27,2020-07-03,48,MA,Matões do Norte,2106631,city,137,818.15467,0,0,0,0.0,16745,False,False
27,2020-07-03,75,MA,Milagres do Maranhão,2106672,city,106,1252.36295,1,0,0,0.0,8464,False,False
27,2020-07-03,55,MA,Mirador,2106706,city,117,556.74518,1,0,0,0.0,21015,False,False
27,2020-07-03,78,MA,Miranda do Norte,2106755,city,136,479.19383,0,5,0,0.0368,28381,False,False
27,2020-07-03,83,MA,Mirinzal,2106805,city,89,594.84026,0,6,0,0.0674,14962,False,False
27,2020-07-03,72,MA,Monção,2106904,city,229,684.93151,0,13,0,0.0568,33434,False,False
27,2020-07-03,60,MA,Montes Altos,2107001,city,141,1539.30131,3,1,0,0.0071,9160,False,False
27,2020-07-03,78,MA,Morros,2107100,city,120,617.5063,2,4,0,0.0333,19433,False,False
27,2020-07-03,50,MA,Nina Rodrigues,2107209,city,102,705.68701,1,1,0,0.0098,14454,False,False
27,2020-07-03,48,MA,Nova Colinas,2107258,city,4,74.29421,0,0,0,0.0,5384,False,False
27,2020-07-03,41,MA,Nova Iorque,2107308,city,9,192.1845,0,0,0,0.0,4683,False,False
27,2020-07-03,64,MA,Nova Olinda do Maranhão,2107357,city,239,1142.0107,0,2,0,0.0084,20928,False,False
27,2020-07-03,69,MA,Olho d'Água das Cunhãs,2107407,city,367,1881.56883,0,3,0,0.0082,19505,False,False
27,2020-07-03,67,MA,Olinda Nova do Maranhão,2107456,city,148,1006.73424,0,4,0,0.027,14701,False,False
27,2020-07-03,92,MA,Paço do Lumiar,2107506,city,452,369.89451,0,66,2,0.146,122197,False,False
27,2020-07-03,58,MA,Palmeirândia,2107605,city,30,152.11439,0,2,0,0.0667,19722,False,False
27,2020-07-03,55,MA,Paraibano,2107704,city,127,593.84644,11,1,0,0.0079,21386,False,False
27,2020-07-03,46,MA,Parnarama,2107803,city,67,191.93858,3,1,0,0.0149,34907,False,False
27,2020-07-03,41,MA,Passagem Franca,2107902,city,74,389.0846,2,0,0,0.0,19019,False,False
27,2020-07-03,43,MA,Pastos Bons,2108009,city,41,210.55875,0,1,0,0.0244,19472,False,False
27,2020-07-03,65,MA,Paulino Neves,2108058,city,103,642.34487,1,1,0,0.0097,16035,False,False
27,2020-07-03,56,MA,Paulo Ramos,2108108,city,442,2100.76046,1,4,0,0.009,21040,False,False
27,2020-07-03,73,MA,Pedreiras,2108207,city,1141,2908.56254,10,21,0,0.0184,39229,False,False
27,2020-07-03,59,MA,Pedro do Rosário,2108256,city,84,334.07572,1,1,0,0.0119,25144,False,False
27,2020-07-03,63,MA,Penalva,2108306,city,190,493.89134,1,5,0,0.0263,38470,False,False
27,2020-07-03,60,MA,Peri Mirim,2108405,city,151,1054.61657,3,1,0,0.0066,14318,False,False
27,2020-07-03,67,MA,Peritoró,2108454,city,318,1370.92602,2,2,0,0.0063,23196,False,False
27,2020-07-03,63,MA,Pindaré-Mirim,2108504,city,435,1320.54279,4,6,0,0.0138,32941,False,False
27,2020-07-03,67,MA,Pinheiro,2108603,city,1101,1320.34969,56,25,0,0.0227,83387,False,False
27,2020-07-03,59,MA,Pio XII,2108702,city,616,2867.11659,7,4,0,0.0065,21485,False,False
27,2020-07-03,63,MA,Pirapemas,2108801,city,234,1256.37584,0,1,0,0.0043,18625,False,False
27,2020-07-03,50,MA,Poção de Pedras,2108900,city,285,1594.58401,10,0,0,0.0,17873,False,False
27,2020-07-03,66,MA,Porto Franco,2109007,city,240,1004.81474,9,6,0,0.025,23885,False,False
27,2020-07-03,59,MA,Porto Rico do Maranhão,2109056,city,77,1288.70293,0,1,0,0.013,5975,False,False
27,2020-07-03,70,MA,Presidente Dutra,2109106,city,752,1573.09012,23,3,1,0.004,47804,False,False
27,2020-07-03,74,MA,Presidente Juscelino,2109205,city,26,204.17779,0,0,0,0.0,12734,False,False
27,2020-07-03,65,MA,Presidente Médici,2109239,city,147,2095.50962,0,0,0,0.0,7015,False,False
27,2020-07-03,60,MA,Presidente Sarney,2109270,city,154,814.03954,0,6,0,0.039,18918,False,False
27,2020-07-03,58,MA,Presidente Vargas,2109304,city,36,321.62959,0,0,0,0.0,11193,False,False
27,2020-07-03,50,MA,Primeira Cruz,2109403,city,38,248.12276,0,1,0,0.0263,15315,False,False
27,2020-07-03,87,MA,Raposa,2109452,city,107,347.84305,0,11,0,0.1028,30761,False,False
27,2020-07-03,58,MA,Riachão,2109502,city,50,247.58604,0,0,0,0.0,20195,False,False
27,2020-07-03,56,MA,Ribamar Fiquene,2109551,city,124,1591.58003,2,4,0,0.0323,7791,False,False
27,2020-07-03,77,MA,Rosário,2109601,city,255,596.63079,1,8,0,0.0314,42740,False,False
27,2020-07-03,47,MA,Sambaíba,2109700,city,4,70.5343,0,0,0,0.0,5671,False,False
27,2020-07-03,51,MA,Santa Filomena do Maranhão,2109759,city,17,218.70578,2,0,0,0.0,7773,False,False
27,2020-07-03,62,MA,Santa Helena,2109809,city,1083,2570.61476,0,4,0,0.0037,42130,False,False
27,2020-07-03,88,MA,Santa Inês,2109908,city,3553,3990.16217,21,47,0,0.0132,89044,False,False
27,2020-07-03,64,MA,Santa Luzia,2110005,city,1529,2104.11879,29,4,1,0.0026,72667,False,False
27,2020-07-03,61,MA,Santa Luzia do Paruá,2110039,city,241,954.30427,0,2,0,0.0083,25254,False,False
27,2020-07-03,57,MA,Santana do Maranhão,2110237,city,90,672.34424,5,1,0,0.0111,13386,False,False
27,2020-07-03,61,MA,Santa Quitéria do Maranhão,2110104,city,367,1431.24561,10,10,3,0.0272,25642,False,False
27,2020-07-03,83,MA,Santa Rita,2110203,city,187,493.99023,1,6,1,0.0321,37855,False,False
27,2020-07-03,50,MA,Santo Amaro do Maranhão,2110278,city,46,290.29408,0,0,0,0.0,15846,False,False
27,2020-07-03,57,MA,Santo Antônio dos Lopes,2110302,city,437,3007.98458,12,2,0,0.0046,14528,False,False
27,2020-07-03,88,MA,São Benedito do Rio Preto,2110401,city,471,2523.71001,14,5,0,0.0106,18663,False,False
27,2020-07-03,63,MA,São Bento,2110500,city,450,995.33299,0,3,0,0.0067,45211,False,False
27,2020-07-03,57,MA,São Bernardo,2110609,city,603,2115.26993,19,8,0,0.0133,28507,False,False
27,2020-07-03,49,MA,São Domingos do Azeitão,2110658,city,38,514.06926,1,0,0,0.0,7392,False,False
27,2020-07-03,57,MA,São Domingos do Maranhão,2110708,city,378,1099.60438,12,2,0,0.0053,34376,False,False
27,2020-07-03,41,MA,São Félix de Balsas,2110807,city,7,152.67176,4,0,0,0.0,4585,False,False
27,2020-07-03,71,MA,São Francisco do Brejão,2110856,city,200,1695.20258,0,0,0,0.0,11798,False,False
27,2020-07-03,63,MA,São Francisco do Maranhão,2110906,city,10,81.90008,0,0,0,0.0,12210,False,False
27,2020-07-03,71,MA,São João Batista,2111003,city,103,498.42729,0,4,0,0.0388,20665,False,False
27,2020-07-03,63,MA,São João do Carú,2111029,city,227,1435.98178,6,3,0,0.0132,15808,False,False
27,2020-07-03,43,MA,São João do Paraíso,2111052,city,43,384.71862,2,1,0,0.0233,11177,False,False
27,2020-07-03,48,MA,São João do Soter,2111078,city,150,808.93059,0,2,0,0.0133,18543,False,False
27,2020-07-03,73,MA,São João dos Patos,2111102,city,75,289.25142,1,5,1,0.0667,25929,False,False
27,2020-07-03,92,MA,São José de Ribamar,2111201,city,894,503.13191,0,89,0,0.0996,177687,False,False
27,2020-07-03,50,MA,São José dos Basílios,2111250,city,52,680.5392,5,0,0,0.0,7641,False,False
27,2020-07-03,106,MA,São Luís,2111300,city,13320,1208.83868,75,849,7,0.0637,1101884,False,False
27,2020-07-03,66,MA,São Luís Gonzaga do Maranhão,2111409,city,122,647.00891,1,1,0,0.0082,18856,False,False
27,2020-07-03,67,MA,São Mateus do Maranhão,2111508,city,712,1714.46459,1,19,0,0.0267,41529,False,False
27,2020-07-03,59,MA,São Pedro da Água Branca,2111532,city,250,1970.05516,11,1,0,0.004,12690,False,False
27,2020-07-03,57,MA,São Pedro dos Crentes,2111573,city,51,1092.54499,0,0,0,0.0,4668,False,False
27,2020-07-03,53,MA,São Raimundo das Mangabeiras,2111607,city,201,1065.29574,1,2,1,0.01,18868,False,False
27,2020-07-03,48,MA,São Raimundo do Doca Bezerra,2111631,city,70,1336.64312,0,2,0,0.0286,5237,False,False
27,2020-07-03,41,MA,São Roberto,2111672,city,61,907.8732,2,1,0,0.0164,6719,False,False
27,2020-07-03,64,MA,São Vicente Ferrer,2111706,city,73,328.13413,0,1,0,0.0137,22247,False,False
27,2020-07-03,64,MA,Satubinha,2111722,city,114,819.31867,6,1,0,0.0088,13914,False,False
27,2020-07-03,57,MA,Senador Alexandre Costa,2111748,city,130,1166.86114,9,0,0,0.0,11141,False,False
27,2020-07-03,67,MA,Senador La Rocque,2111763,city,152,1063.45764,1,8,1,0.0526,14293,False,False
27,2020-07-03,66,MA,Serrano do Maranhão,2111789,city,109,1063.10348,0,1,0,0.0092,10253,False,False
27,2020-07-03,63,MA,Sítio Novo,2111805,city,217,1200.15486,6,3,0,0.0138,18081,False,False
27,2020-07-03,41,MA,Sucupira do Norte,2111904,city,11,103.42234,1,0,0,0.0,10636,False,False
27,2020-07-03,41,MA,Sucupira do Riachão,2111953,city,13,229.68198,2,0,0,0.0,5660,False,False
27,2020-07-03,46,MA,Tasso Fragoso,2112001,city,25,293.39279,0,0,0,0.0,8521,False,False
27,2020-07-03,57,MA,Timbiras,2112100,city,273,937.37124,0,3,0,0.011,29124,False,False
27,2020-07-03,91,MA,Timon,2112209,city,1450,857.44529,36,34,0,0.0234,169107,False,False
27,2020-07-03,79,MA,Trizidela do Vale,2112233,city,514,2336.57605,3,4,0,0.0078,21998,False,False
27,2020-07-03,47,MA,Tufilândia,2112274,city,26,445.20548,4,2,1,0.0769,5840,False,False
27,2020-07-03,78,MA,Tuntum,2112308,city,573,1369.76477,7,2,0,0.0035,41832,False,False
27,2020-07-03,59,MA,Turiaçu,2112407,city,162,455.00506,1,2,0,0.0123,35604,False,False
27,2020-07-03,58,MA,Turilândia,2112456,city,257,1003.16172,3,3,1,0.0117,25619,False,False
27,2020-07-03,66,MA,Tutóia,2112506,city,745,1265.71526,16,16,0,0.0215,58860,False,False
27,2020-07-03,87,MA,Urbano Santos,2112605,city,886,2674.95924,0,8,2,0.009,33122,False,False
27,2020-07-03,78,MA,Vargem Grande,2112704,city,496,877.72076,42,5,1,0.0101,56510,False,False
27,2020-07-03,85,MA,Viana,2112803,city,221,421.42598,0,7,0,0.0317,52441,False,False
27,2020-07-03,55,MA,Vila Nova dos Martírios,2112852,city,103,769.11589,0,0,0,0.0,13392,False,False
27,2020-07-03,84,MA,Vitória do Mearim,2112902,city,372,1135.3925,30,2,0,0.0054,32764,False,False
27,2020-07-03,75,MA,Vitorino Freire,2113009,city,959,3042.22314,16,11,1,0.0115,31523,False,False
27,2020-07-03,83,MA,Zé Doca,2114007,city,2241,4333.44936,82,20,0,0.0089,51714,False,False
27,2020-07-02,93,MA,Açailândia,2100055,city,2537,2256.21415,23,51,0,0.0201,112445,False,False
27,2020-07-02,45,MA,Afonso Cunha,2100105,city,77,1180.25751,0,1,0,0.013,6524,False,False
27,2020-07-02,57,MA,Água Doce do Maranhão,2100154,city,276,2195.52939,9,5,0,0.0181,12571,False,False
27,2020-07-02,76,MA,Alcântara,2100204,city,30,135.76504,0,5,0,0.1667,22097,False,False
27,2020-07-02,63,MA,Aldeias Altas,2100303,city,68,256.29429,4,0,0,0.0,26532,False,False
27,2020-07-02,82,MA,Altamira do Maranhão,2100402,city,112,1377.95276,3,5,0,0.0446,8128,False,False
27,2020-07-02,66,MA,Alto Alegre do Maranhão,2100436,city,311,1149.59524,0,8,0,0.0257,27053,False,False
27,2020-07-02,70,MA,Alto Alegre do Pindaré,2100477,city,511,1600.92735,0,2,0,0.0039,31919,False,False
27,2020-07-02,50,MA,Alto Parnaíba,2100501,city,68,607.68543,0,1,1,0.0147,11190,False,False
27,2020-07-02,59,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
27,2020-07-02,66,MA,Amarante do Maranhão,2100600,city,467,1127.06649,12,11,0,0.0236,41435,False,False
27,2020-07-02,75,MA,Anajatuba,2100709,city,217,809.61086,21,6,0,0.0276,26803,False,False
27,2020-07-02,61,MA,Anapurus,2100808,city,516,3279.93898,1,4,0,0.0078,15732,False,False
27,2020-07-02,63,MA,Apicum-Açu,2100832,city,196,1136.9569,0,2,0,0.0102,17239,False,False
